,iso_code,location,date,new_cases,new_cases_smoothed,population,new_tests,new_tests_smoothed,stringency_index,latitude,longitude
0,ALB,Albania,2019-12-31,0.0,0.0,2877800.0,0.0,0.0,0.0,41,20
1,ALB,Albania,2020-01-01,0.0,0.0,2877800.0,0.0,0.0,0.0,41,20
2,ALB,Albania,2020-01-02,0.0,0.0,2877800.0,0.0,0.0,0.0,41,20
3,ALB,Albania,2020-01-03,0.0,0.0,2877800.0,0.0,0.0,0.0,41,20
4,ALB,Albania,2020-01-04,0.0,0.0,2877800.0,0.0,0.0,0.0,41,20
5,ALB,Albania,2020-01-05,0.0,0.0,2877800.0,0.0,0.0,0.0,41,20
6,ALB,Albania,2020-01-06,0.0,0.0,2877800.0,0.0,0.0,0.0,41,20
7,ALB,Albania,2020-01-07,0.0,0.0,2877800.0,0.0,0.0,0.0,41,20
8,ALB,Albania,2020-01-08,0.0,0.0,2877800.0,0.0,0.0,0.0,41,20
9,ALB,Albania,2020-01-09,0.0,0.0,2877800.0,0.0,0.0,0.0,41,20
10,ALB,Albania,2020-01-10,0.0,0.0,2877800.0,0.0,0.0,0.0,41,20
11,ALB,Albania,2020-01-11,0.0,0.0,2877800.0,0.0,0.0,0.0,41,20
12,ALB,Albania,2020-01-12,0.0,0.0,2877800.0,0.0,0.0,0.0,41,20
13,ALB,Albania,2020-01-13,0.0,0.0,2877800.0,0.0,0.0,0.0,41,20
14,ALB,Albania,2020-01-14,0.0,0.0,2877800.0,0.0,0.0,0.0,41,20
15,ALB,Albania,2020-01-15,0.0,0.0,2877800.0,0.0,0.0,0.0,41,20
16,ALB,Albania,2020-01-16,0.0,0.0,2877800.0,0.0,0.0,0.0,41,20
17,ALB,Albania,2020-01-17,0.0,0.0,2877800.0,0.0,0.0,0.0,41,20
18,ALB,Albania,2020-01-18,0.0,0.0,2877800.0,0.0,0.0,0.0,41,20
19,ALB,Albania,2020-01-19,0.0,0.0,2877800.0,0.0,0.0,0.0,41,20
20,ALB,Albania,2020-01-20,0.0,0.0,2877800.0,0.0,0.0,0.0,41,20
21,ALB,Albania,2020-01-21,0.0,0.0,2877800.0,0.0,0.0,0.0,41,20
22,ALB,Albania,2020-01-22,0.0,0.0,2877800.0,0.0,0.0,0.0,41,20
23,ALB,Albania,2020-01-23,0.0,0.0,2877800.0,0.0,0.0,0.0,41,20
24,ALB,Albania,2020-01-24,0.0,0.0,2877800.0,0.0,0.0,0.0,41,20
25,ALB,Albania,2020-01-25,0.0,0.0,2877800.0,0.0,0.0,0.0,41,20
26,ALB,Albania,2020-01-26,0.0,0.0,2877800.0,0.0,0.0,0.0,41,20
27,ALB,Albania,2020-01-27,0.0,0.0,2877800.0,0.0,0.0,0.0,41,20
28,ALB,Albania,2020-01-28,0.0,0.0,2877800.0,0.0,0.0,0.0,41,20
29,ALB,Albania,2020-01-29,0.0,0.0,2877800.0,0.0,0.0,0.0,41,20
30,ALB,Albania,2020-01-30,0.0,0.0,2877800.0,0.0,0.0,0.0,41,20
31,ALB,Albania,2020-01-31,0.0,0.0,2877800.0,0.0,0.0,0.0,41,20
32,ALB,Albania,2020-02-01,0.0,0.0,2877800.0,0.0,0.0,0.0,41,20
33,ALB,Albania,2020-02-02,0.0,0.0,2877800.0,0.0,0.0,0.0,41,20
34,ALB,Albania,2020-02-03,0.0,0.0,2877800.0,0.0,0.0,0.0,41,20
35,ALB,Albania,2020-02-04,0.0,0.0,2877800.0,0.0,0.0,0.0,41,20
36,ALB,Albania,2020-02-05,0.0,0.0,2877800.0,0.0,0.0,0.0,41,20
37,ALB,Albania,2020-02-06,0.0,0.0,2877800.0,0.0,0.0,0.0,41,20
38,ALB,Albania,2020-02-07,0.0,0.0,2877800.0,0.0,0.0,0.0,41,20
39,ALB,Albania,2020-02-08,0.0,0.0,2877800.0,0.0,0.0,0.0,41,20
40,ALB,Albania,2020-02-09,0.0,0.0,2877800.0,0.0,0.0,0.0,41,20
41,ALB,Albania,2020-02-10,0.0,0.0,2877800.0,0.0,0.0,0.0,41,20
42,ALB,Albania,2020-02-11,0.0,0.0,2877800.0,0.0,0.0,0.0,41,20
43,ALB,Albania,2020-02-12,0.0,0.0,2877800.0,0.0,0.0,0.0,41,20
44,ALB,Albania,2020-02-13,0.0,0.0,2877800.0,0.0,0.0,0.0,41,20
45,ALB,Albania,2020-02-14,0.0,0.0,2877800.0,0.0,0.0,0.0,41,20
46,ALB,Albania,2020-02-15,0.0,0.0,2877800.0,0.0,0.0,0.0,41,20
47,ALB,Albania,2020-02-16,0.0,0.0,2877800.0,0.0,0.0,0.0,41,20
48,ALB,Albania,2020-02-17,0.0,0.0,2877800.0,0.0,0.0,0.0,41,20
49,ALB,Albania,2020-02-18,0.0,0.0,2877800.0,0.0,0.0,0.0,41,20
50,ALB,Albania,2020-02-19,0.0,0.0,2877800.0,0.0,0.0,0.0,41,20
51,ALB,Albania,2020-02-20,0.0,0.0,2877800.0,0.0,0.0,0.0,41,20
52,ALB,Albania,2020-02-21,0.0,0.0,2877800.0,0.0,0.0,0.0,41,20
53,ALB,Albania,2020-02-22,0.0,0.0,2877800.0,0.0,0.0,0.0,41,20
54,ALB,Albania,2020-02-23,0.0,0.0,2877800.0,0.0,0.0,0.0,41,20
55,ALB,Albania,2020-02-24,0.0,0.0,2877800.0,0.0,0.0,0.0,41,20
56,ALB,Albania,2020-02-25,0.0,0.0,2877800.0,0.0,0.0,0.0,41,20
57,ALB,Albania,2020-02-26,0.0,0.0,2877800.0,0.0,0.0,0.0,41,20
58,ALB,Albania,2020-02-27,0.0,0.0,2877800.0,0.0,0.0,0.0,41,20
59,ALB,Albania,2020-02-28,0.0,0.0,2877800.0,0.0,0.0,0.0,41,20
60,ALB,Albania,2020-02-29,0.0,0.0,2877800.0,0.0,0.0,0.0,41,20
61,ALB,Albania,2020-03-01,0.0,0.0,2877800.0,0.0,0.0,0.0,41,20
62,ALB,Albania,2020-03-02,0.0,0.0,2877800.0,0.0,0.0,0.0,41,20
63,ALB,Albania,2020-03-03,0.0,0.0,2877800.0,0.0,0.0,0.0,41,20
64,ALB,Albania,2020-03-04,0.0,0.0,2877800.0,0.0,0.0,0.0,41,20
65,ALB,Albania,2020-03-05,0.0,0.0,2877800.0,0.0,0.0,0.0,41,20
66,ALB,Albania,2020-03-06,0.0,0.0,2877800.0,0.0,0.0,0.0,41,20
67,ALB,Albania,2020-03-07,0.0,0.0,2877800.0,0.0,0.0,0.0,41,20
68,ALB,Albania,2020-03-08,0.0,0.0,2877800.0,0.0,0.0,0.0,41,20
69,ALB,Albania,2020-03-09,2.0,0.0,2877800.0,,,36.11,41,20
70,ALB,Albania,2020-03-10,4.0,0.0,2877800.0,,,41.67,41,20
71,ALB,Albania,2020-03-11,4.0,0.0,2877800.0,,,51.85,41,20
72,ALB,Albania,2020-03-12,1.0,0.0,2877800.0,,,51.85,41,20
73,ALB,Albania,2020-03-13,12.0,0.0,2877800.0,,,78.7,41,20
74,ALB,Albania,2020-03-14,10.0,0.0,2877800.0,,,78.7,41,20
75,ALB,Albania,2020-03-15,5.0,5.428999999999999,2877800.0,,,81.48,41,20
76,ALB,Albania,2020-03-16,4.0,5.7139999999999995,2877800.0,,,81.48,41,20
77,ALB,Albania,2020-03-17,9.0,6.428999999999999,2877800.0,,,81.48,41,20
78,ALB,Albania,2020-03-18,4.0,6.428999999999999,2877800.0,,,81.48,41,20
79,ALB,Albania,2020-03-19,4.0,6.857,2877800.0,,,81.48,41,20
80,ALB,Albania,2020-03-20,11.0,6.7139999999999995,2877800.0,,,81.48,41,20
81,ALB,Albania,2020-03-21,0.0,5.2860000000000005,2877800.0,,,81.48,41,20
82,ALB,Albania,2020-03-22,6.0,5.428999999999999,2877800.0,,,81.48,41,20
83,ALB,Albania,2020-03-23,13.0,6.7139999999999995,2877800.0,,,84.26,41,20
84,ALB,Albania,2020-03-24,11.0,7.0,2877800.0,,,84.26,41,20
85,ALB,Albania,2020-03-25,23.0,9.714,2877800.0,,,84.26,41,20
86,ALB,Albania,2020-03-26,23.0,12.429,2877800.0,,,84.26,41,20
87,ALB,Albania,2020-03-27,28.0,14.857000000000001,2877800.0,,,84.26,41,20
88,ALB,Albania,2020-03-28,12.0,16.570999999999998,2877800.0,,,84.26,41,20
89,ALB,Albania,2020-03-29,11.0,17.285999999999998,2877800.0,,,84.26,41,20
90,ALB,Albania,2020-03-30,15.0,17.570999999999998,2877800.0,,,84.26,41,20
91,ALB,Albania,2020-03-31,11.0,17.570999999999998,2877800.0,,,84.26,41,20
92,ALB,Albania,2020-04-01,20.0,17.143,2877800.0,,,84.26,41,20
93,ALB,Albania,2020-04-02,16.0,16.143,2877800.0,,,84.26,41,20
94,ALB,Albania,2020-04-03,18.0,14.714,2877800.0,,,84.26,41,20
95,ALB,Albania,2020-04-04,27.0,16.857,2877800.0,,,84.26,41,20
96,ALB,Albania,2020-04-05,29.0,19.429000000000002,2877800.0,,,84.26,41,20
97,ALB,Albania,2020-04-06,28.0,21.285999999999998,2877800.0,,,84.26,41,20
98,ALB,Albania,2020-04-07,16.0,22.0,2877800.0,,,84.26,41,20
99,ALB,Albania,2020-04-08,6.0,20.0,2877800.0,,,84.26,41,20
100,ALB,Albania,2020-04-09,17.0,20.143,2877800.0,,,84.26,41,20
101,ALB,Albania,2020-04-10,9.0,18.857,2877800.0,,,84.26,41,20
102,ALB,Albania,2020-04-11,7.0,16.0,2877800.0,,,84.26,41,20
103,ALB,Albania,2020-04-12,17.0,14.286,2877800.0,,,84.26,41,20
104,ALB,Albania,2020-04-13,13.0,12.142999999999999,2877800.0,,,84.26,41,20
105,ALB,Albania,2020-04-14,21.0,12.857000000000001,2877800.0,,,84.26,41,20
106,ALB,Albania,2020-04-15,8.0,13.142999999999999,2877800.0,,,84.26,41,20
107,ALB,Albania,2020-04-16,19.0,13.429,2877800.0,,,84.26,41,20
108,ALB,Albania,2020-04-17,24.0,15.571,2877800.0,,,84.26,41,20
109,ALB,Albania,2020-04-18,21.0,17.570999999999998,2877800.0,,,89.81,41,20
110,ALB,Albania,2020-04-19,9.0,16.429000000000002,2877800.0,,,89.81,41,20
111,ALB,Albania,2020-04-20,14.0,16.570999999999998,2877800.0,,,89.81,41,20
112,ALB,Albania,2020-04-21,22.0,16.714000000000002,2877800.0,,,89.81,41,20
113,ALB,Albania,2020-04-22,25.0,19.143,2877800.0,,,89.81,41,20
114,ALB,Albania,2020-04-23,25.0,20.0,2877800.0,,,89.81,41,20
115,ALB,Albania,2020-04-24,29.0,20.714000000000002,2877800.0,,,89.81,41,20
116,ALB,Albania,2020-04-25,15.0,19.857,2877800.0,,,89.81,41,20
117,ALB,Albania,2020-04-26,34.0,23.429000000000002,2877800.0,,,89.81,41,20
118,ALB,Albania,2020-04-27,14.0,23.429000000000002,2877800.0,,,89.81,41,20
119,ALB,Albania,2020-04-28,10.0,21.714000000000002,2877800.0,,,89.81,41,20
120,ALB,Albania,2020-04-29,14.0,20.143,2877800.0,,,89.81,41,20
121,ALB,Albania,2020-04-30,16.0,18.857,2877800.0,,,89.81,41,20
122,ALB,Albania,2020-05-01,7.0,15.714,2877800.0,,,89.81,41,20
123,ALB,Albania,2020-05-02,9.0,14.857000000000001,2877800.0,,,89.81,41,20
124,ALB,Albania,2020-05-03,7.0,11.0,2877800.0,,,89.81,41,20
125,ALB,Albania,2020-05-04,6.0,9.857000000000001,2877800.0,,,89.81,41,20
126,ALB,Albania,2020-05-05,8.0,9.571,2877800.0,,,89.81,41,20
127,ALB,Albania,2020-05-06,17.0,10.0,2877800.0,,,89.81,41,20
128,ALB,Albania,2020-05-07,12.0,9.429,2877800.0,,,89.81,41,20
129,ALB,Albania,2020-05-08,10.0,9.857000000000001,2877800.0,,,89.81,41,20
130,ALB,Albania,2020-05-09,8.0,9.714,2877800.0,,,89.81,41,20
131,ALB,Albania,2020-05-10,6.0,9.571,2877800.0,,,89.81,41,20
132,ALB,Albania,2020-05-11,12.0,10.429,2877800.0,,,89.81,41,20
133,ALB,Albania,2020-05-12,4.0,9.857000000000001,2877800.0,,,89.81,41,20
134,ALB,Albania,2020-05-13,4.0,8.0,2877800.0,,,89.81,41,20
135,ALB,Albania,2020-05-14,4.0,6.857,2877800.0,,,89.81,41,20
136,ALB,Albania,2020-05-15,18.0,8.0,2877800.0,,,89.81,41,20
137,ALB,Albania,2020-05-16,18.0,9.429,2877800.0,,,89.81,41,20
138,ALB,Albania,2020-05-17,17.0,11.0,2877800.0,,,89.81,41,20
139,ALB,Albania,2020-05-18,13.0,11.142999999999999,2877800.0,,,83.33,41,20
140,ALB,Albania,2020-05-19,2.0,10.857000000000001,2877800.0,,,83.33,41,20
141,ALB,Albania,2020-05-20,1.0,10.429,2877800.0,,,83.33,41,20
142,ALB,Albania,2020-05-21,15.0,12.0,2877800.0,,,83.33,41,20
143,ALB,Albania,2020-05-22,5.0,10.142999999999999,2877800.0,,,83.33,41,20
144,ALB,Albania,2020-05-23,12.0,9.286,2877800.0,,,83.33,41,20
145,ALB,Albania,2020-05-24,8.0,8.0,2877800.0,,,83.33,41,20
146,ALB,Albania,2020-05-25,9.0,7.428999999999999,2877800.0,,,83.33,41,20
147,ALB,Albania,2020-05-26,6.0,8.0,2877800.0,,,86.11,41,20
148,ALB,Albania,2020-05-27,25.0,11.429,2877800.0,,,86.11,41,20
149,ALB,Albania,2020-05-28,21.0,12.286,2877800.0,,,86.11,41,20
150,ALB,Albania,2020-05-29,26.0,15.286,2877800.0,,,86.11,41,20
151,ALB,Albania,2020-05-30,23.0,16.857,2877800.0,,,86.11,41,20
152,ALB,Albania,2020-05-31,23.0,19.0,2877800.0,,,86.11,41,20
153,ALB,Albania,2020-06-01,15.0,19.857,2877800.0,,,71.3,41,20
154,ALB,Albania,2020-06-02,6.0,19.857,2877800.0,,,71.3,41,20
155,ALB,Albania,2020-06-03,21.0,19.285999999999998,2877800.0,,,71.3,41,20
156,ALB,Albania,2020-06-04,20.0,19.143,2877800.0,,,71.3,41,20
157,ALB,Albania,2020-06-05,13.0,17.285999999999998,2877800.0,,,71.3,41,20
158,ALB,Albania,2020-06-06,15.0,16.143,2877800.0,,,71.3,41,20
159,ALB,Albania,2020-06-07,20.0,15.714,2877800.0,,,71.3,41,20
160,ALB,Albania,2020-06-08,14.0,15.571,2877800.0,,,71.3,41,20
161,ALB,Albania,2020-06-09,17.0,17.143,2877800.0,,,71.3,41,20
162,ALB,Albania,2020-06-10,36.0,19.285999999999998,2877800.0,,,71.3,41,20
163,ALB,Albania,2020-06-11,42.0,22.429000000000002,2877800.0,,,71.3,41,20
164,ALB,Albania,2020-06-12,44.0,26.857,2877800.0,,,71.3,41,20
165,ALB,Albania,2020-06-13,31.0,29.143,2877800.0,,,71.3,41,20
166,ALB,Albania,2020-06-14,48.0,33.143,2877800.0,,,71.3,41,20
167,ALB,Albania,2020-06-15,57.0,39.286,2877800.0,,,71.3,41,20
168,ALB,Albania,2020-06-16,69.0,46.714,2877800.0,,,71.3,41,20
169,ALB,Albania,2020-06-17,82.0,53.286,2877800.0,,,71.3,41,20
170,ALB,Albania,2020-06-18,50.0,54.428999999999995,2877800.0,,,71.3,41,20
171,ALB,Albania,2020-06-19,66.0,57.571000000000005,2877800.0,,,71.3,41,20
172,ALB,Albania,2020-06-20,50.0,60.286,2877800.0,,,71.3,41,20
173,ALB,Albania,2020-06-21,53.0,61.0,2877800.0,,,71.3,41,20
174,ALB,Albania,2020-06-22,36.0,58.0,2877800.0,,,68.52,41,20
175,ALB,Albania,2020-06-23,68.0,57.857,2877800.0,,,68.52,41,20
176,ALB,Albania,2020-06-24,52.0,53.571000000000005,2877800.0,,,68.52,41,20
177,ALB,Albania,2020-06-25,67.0,56.0,2877800.0,,,68.52,41,20
178,ALB,Albania,2020-06-26,78.0,57.714,2877800.0,,,68.52,41,20
179,ALB,Albania,2020-06-27,77.0,61.571000000000005,2877800.0,,,68.52,41,20
180,ALB,Albania,2020-06-28,61.0,62.714,2877800.0,,,68.52,41,20
181,ALB,Albania,2020-06-29,72.0,67.857,2877800.0,,,68.52,41,20
182,ALB,Albania,2020-06-30,64.0,67.286,2877800.0,,,68.52,41,20
183,ALB,Albania,2020-07-01,69.0,69.714,2877800.0,,,68.52,41,20
184,ALB,Albania,2020-07-02,45.0,66.571,2877800.0,,,68.52,41,20
185,ALB,Albania,2020-07-03,82.0,67.143,2877800.0,,,68.52,41,20
186,ALB,Albania,2020-07-04,90.0,69.0,2877800.0,,,68.52,41,20
187,ALB,Albania,2020-07-05,67.0,69.857,2877800.0,,,68.52,41,20
188,ALB,Albania,2020-07-06,74.0,70.143,2877800.0,,,62.96,41,20
189,ALB,Albania,2020-07-07,71.0,71.143,2877800.0,,,62.96,41,20
190,ALB,Albania,2020-07-08,74.0,71.857,2877800.0,,,62.96,41,20
191,ALB,Albania,2020-07-09,68.0,75.143,2877800.0,,,62.96,41,20
192,ALB,Albania,2020-07-10,82.0,75.143,2877800.0,,,62.96,41,20
193,ALB,Albania,2020-07-11,90.0,75.143,2877800.0,,,62.96,41,20
194,ALB,Albania,2020-07-12,93.0,78.857,2877800.0,,,62.96,41,20
195,ALB,Albania,2020-07-13,83.0,80.143,2877800.0,,,62.96,41,20
196,ALB,Albania,2020-07-14,117.0,86.714,2877800.0,,,62.96,41,20
197,ALB,Albania,2020-07-15,96.0,89.85700000000001,2877800.0,,,62.96,41,20
198,ALB,Albania,2020-07-16,85.0,92.286,2877800.0,,,62.96,41,20
199,ALB,Albania,2020-07-17,99.0,94.714,2877800.0,,,62.96,41,20
200,ALB,Albania,2020-07-18,55.0,89.714,2877800.0,,,62.96,41,20
201,ALB,Albania,2020-07-19,102.0,91.0,2877800.0,,,62.96,41,20
202,ALB,Albania,2020-07-20,82.0,90.85700000000001,2877800.0,,,62.96,41,20
203,ALB,Albania,2020-07-21,81.0,85.714,2877800.0,,,62.96,41,20
204,ALB,Albania,2020-07-22,119.0,89.0,2877800.0,,,62.96,41,20
205,ALB,Albania,2020-07-23,68.0,86.571,2877800.0,,,62.96,41,20
206,ALB,Albania,2020-07-24,108.0,87.85700000000001,2877800.0,,,62.96,41,20
207,ALB,Albania,2020-07-25,104.0,94.85700000000001,2877800.0,,,62.96,41,20
208,ALB,Albania,2020-07-26,67.0,89.85700000000001,2877800.0,,,62.96,41,20
209,ALB,Albania,2020-07-27,126.0,96.14299999999999,2877800.0,,,62.96,41,20
210,ALB,Albania,2020-07-28,117.0,101.286,2877800.0,,,62.96,41,20
211,ALB,Albania,2020-07-29,117.0,101.0,2877800.0,,,62.96,41,20
212,ALB,Albania,2020-07-30,108.0,106.714,2877800.0,,,62.96,41,20
213,ALB,Albania,2020-07-31,92.0,104.429,2877800.0,,,62.96,41,20
214,ALB,Albania,2020-08-01,79.0,100.85700000000001,2877800.0,,,62.96,41,20
215,ALB,Albania,2020-08-02,120.0,108.429,2877800.0,,,62.96,41,20
216,ALB,Albania,2020-08-03,123.0,108.0,2877800.0,,,62.96,41,20
217,ALB,Albania,2020-08-04,101.0,105.714,2877800.0,,,62.96,41,20
218,ALB,Albania,2020-08-05,130.0,107.571,2877800.0,,,62.96,41,20
219,ALB,Albania,2020-08-06,139.0,112.0,2877800.0,,,62.96,41,20
220,ALB,Albania,2020-08-07,127.0,117.0,2877800.0,,,57.41,41,20
221,ALB,Albania,2020-08-08,135.0,125.0,2877800.0,,,57.41,41,20
222,ALB,Albania,2020-08-09,124.0,125.571,2877800.0,,,57.41,41,20
223,ALB,Albania,2020-08-10,136.0,127.429,2877800.0,,,57.41,41,20
224,ALB,Albania,2020-08-11,125.0,130.857,2877800.0,,,57.41,41,20
225,ALB,Albania,2020-08-12,140.0,132.286,2877800.0,,,57.41,41,20
226,ALB,Albania,2020-08-13,141.0,132.571,2877800.0,,,57.41,41,20
227,ALB,Albania,2020-08-14,154.0,136.429,2877800.0,,,57.41,41,20
228,ALB,Albania,2020-08-15,146.0,138.0,2877800.0,,,57.41,41,20
229,ALB,Albania,2020-08-16,143.0,140.714,2877800.0,,,57.41,41,20
230,ALB,Albania,2020-08-17,120.0,138.429,2877800.0,,,57.41,41,20
231,ALB,Albania,2020-08-18,119.0,137.571,2877800.0,,,57.41,41,20
232,ALB,Albania,2020-08-19,155.0,139.714,2877800.0,,,57.41,41,20
233,ALB,Albania,2020-08-20,158.0,142.143,2877800.0,,,57.41,41,20
234,ALB,Albania,2020-08-21,155.0,142.286,2877800.0,,,57.41,41,20
235,ALB,Albania,2020-08-22,152.0,143.143,2877800.0,,,57.41,41,20
236,ALB,Albania,2020-08-23,156.0,145.0,2877800.0,,,57.41,41,20
237,ALB,Albania,2020-08-24,152.0,149.571,2877800.0,,,57.41,41,20
238,ALB,Albania,2020-08-25,178.0,158.0,2877800.0,,,57.41,41,20
239,ALB,Albania,2020-08-26,154.0,157.857,2877800.0,,,57.41,41,20
240,ALB,Albania,2020-08-27,168.0,159.286,2877800.0,,,57.41,41,20
241,ALB,Albania,2020-08-28,156.0,159.429,2877800.0,,,54.63,41,20
242,ALB,Albania,2020-08-29,112.0,153.714,2877800.0,,,54.63,41,20
243,ALB,Albania,2020-08-30,84.0,143.429,2877800.0,,,54.63,41,20
244,ALB,Albania,2020-08-31,101.0,136.143,2877800.0,,,54.63,41,20
245,ALB,Albania,2020-09-01,133.0,129.714,2877800.0,,,54.63,41,20
246,ALB,Albania,2020-09-02,93.0,121.0,2877800.0,,,54.63,41,20
247,ALB,Albania,2020-09-03,122.0,114.429,2877800.0,,,54.63,41,20
248,ALB,Albania,2020-09-04,116.0,108.714,2877800.0,,,54.63,41,20
249,ALB,Albania,2020-09-05,123.0,110.286,2877800.0,,,54.63,41,20
250,ALB,Albania,2020-09-06,135.0,117.571,2877800.0,,,54.63,41,20
251,ALB,Albania,2020-09-07,153.0,125.0,2877800.0,,,54.63,41,20
252,ALB,Albania,2020-09-08,151.0,127.571,2877800.0,,,54.63,41,20
253,ALB,Albania,2020-09-09,147.0,135.286,2877800.0,,,54.63,41,20
254,ALB,Albania,2020-09-10,151.0,139.429,2877800.0,,,54.63,41,20
255,ALB,Albania,2020-09-11,156.0,145.143,2877800.0,,,54.63,41,20
256,ALB,Albania,2020-09-12,161.0,150.571,2877800.0,,,54.63,41,20
257,ALB,Albania,2020-09-13,164.0,154.714,2877800.0,,,54.63,41,20
258,ALB,Albania,2020-09-14,168.0,156.857,2877800.0,,,54.63,41,20
259,ALB,Albania,2020-09-15,167.0,159.143,2877800.0,,,54.63,41,20
260,ALB,Albania,2020-09-16,152.0,159.857,2877800.0,,,54.63,41,20
261,ALB,Albania,2020-09-17,144.0,158.857,2877800.0,,,54.63,41,20
262,ALB,Albania,2020-09-18,132.0,155.429,2877800.0,,,54.63,41,20
263,ALB,Albania,2020-09-19,125.0,150.286,2877800.0,,,54.63,41,20
264,ALB,Albania,2020-09-20,153.0,148.714,2877800.0,,,54.63,41,20
265,ALB,Albania,2020-09-21,159.0,147.429,2877800.0,,,54.63,41,20
266,ALB,Albania,2020-09-22,150.0,145.0,2877800.0,,,54.63,41,20
267,ALB,Albania,2020-09-23,131.0,142.0,2877800.0,,,54.63,41,20
268,ALB,Albania,2020-09-24,121.0,138.714,2877800.0,,,54.63,41,20
269,ALB,Albania,2020-09-25,134.0,139.0,2877800.0,,,54.63,41,20
270,ALB,Albania,2020-09-26,124.0,138.857,2877800.0,,,54.63,41,20
271,ALB,Albania,2020-09-27,108.0,132.429,2877800.0,,,54.63,41,20
272,ALB,Albania,2020-09-28,106.0,124.85700000000001,2877800.0,,,54.63,41,20
273,ALB,Albania,2020-09-29,132.0,122.286,2877800.0,,,54.63,41,20
274,ALB,Albania,2020-09-30,127.0,121.714,2877800.0,,,54.63,41,20
275,ALB,Albania,2020-10-01,131.0,123.14299999999999,2877800.0,,,54.63,41,20
276,ALB,Albania,2020-10-02,157.0,126.429,2877800.0,,,54.63,41,20
277,ALB,Albania,2020-10-03,159.0,131.429,2877800.0,,,54.63,41,20
278,ALB,Albania,2020-10-04,152.0,137.714,2877800.0,,,54.63,41,20
279,ALB,Albania,2020-10-05,149.0,143.857,2877800.0,,,54.63,41,20
280,ALB,Albania,2020-10-06,144.0,145.571,2877800.0,,,54.63,41,20
281,ALB,Albania,2020-10-07,158.0,150.0,2877800.0,,,54.63,41,20
282,ALB,Albania,2020-10-08,162.0,154.429,2877800.0,,,54.63,41,20
283,ALB,Albania,2020-10-09,169.0,156.143,2877800.0,,,54.63,41,20
284,ALB,Albania,2020-10-10,167.0,157.286,2877800.0,,,54.63,41,20
285,ALB,Albania,2020-10-11,165.0,159.143,2877800.0,,,54.63,41,20
286,ALB,Albania,2020-10-12,168.0,161.857,2877800.0,,,54.63,41,20
287,ALB,Albania,2020-10-13,171.0,165.71400000000003,2877800.0,,,54.63,41,20
288,ALB,Albania,2020-10-14,182.0,169.143,2877800.0,,,54.63,41,20
289,ALB,Albania,2020-10-15,203.0,175.0,2877800.0,,,54.63,41,20
290,ALB,Albania,2020-10-16,257.0,187.571,2877800.0,,,54.63,41,20
291,ALB,Albania,2020-10-17,289.0,205.0,2877800.0,,,54.63,41,20
292,ALB,Albania,2020-10-18,273.0,220.429,2877800.0,,,54.63,41,20
293,ALB,Albania,2020-10-19,281.0,236.571,2877800.0,,,54.63,41,20
294,ALB,Albania,2020-10-20,295.0,254.28599999999997,2877800.0,,,54.63,41,20
295,ALB,Albania,2020-10-21,301.0,271.286,2877800.0,,,54.63,41,20
296,ALB,Albania,2020-10-22,297.0,284.714,2877800.0,,,54.63,41,20
297,ALB,Albania,2020-10-23,302.0,291.143,2877800.0,,,54.63,41,20
298,ALB,Albania,2020-10-24,306.0,293.57099999999997,2877800.0,,,54.63,41,20
299,ALB,Albania,2020-10-25,302.0,297.714,2877800.0,,,54.63,41,20
300,ALB,Albania,2020-10-26,299.0,300.286,2877800.0,,,54.63,41,20
301,ALB,Albania,2020-10-27,288.0,299.286,2877800.0,,,54.63,41,20
302,ALB,Albania,2020-10-28,284.0,296.857,2877800.0,,,54.63,41,20
303,ALB,Albania,2020-10-29,311.0,298.857,2877800.0,,,54.63,41,20
304,ALB,Albania,2020-10-30,275.0,295.0,2877800.0,,,54.63,41,20
305,ALB,Albania,2020-10-31,319.0,296.857,2877800.0,,,54.63,41,20
306,ALB,Albania,2020-11-01,241.0,288.143,2877800.0,,,50.93,41,20
307,ALB,Albania,2020-11-02,327.0,292.143,2877800.0,,,50.93,41,20
308,ALB,Albania,2020-11-03,321.0,296.857,2877800.0,,,50.93,41,20
309,ALB,Albania,2020-11-04,381.0,310.714,2877800.0,,,50.93,41,20
310,ALB,Albania,2020-11-05,396.0,322.857,2877800.0,,,50.93,41,20
311,ALB,Albania,2020-11-06,421.0,343.714,2877800.0,,,50.93,41,20
312,ALB,Albania,2020-11-07,489.0,368.0,2877800.0,,,50.93,41,20
313,ALB,Albania,2020-11-08,495.0,404.286,2877800.0,,,50.93,41,20
314,ALB,Albania,2020-11-09,501.0,429.14300000000003,2877800.0,,,50.93,41,20
315,ALB,Albania,2020-11-10,525.0,458.286,2877800.0,,,50.93,41,20
316,ALB,Albania,2020-11-11,563.0,484.286,2877800.0,,,50.93,41,20
317,ALB,Albania,2020-11-12,507.0,500.14300000000003,2877800.0,,,65.74,41,20
318,ALB,Albania,2020-11-13,410.0,498.57099999999997,2877800.0,,,65.74,41,20
319,ALB,Albania,2020-11-14,490.0,498.714,2877800.0,,,65.74,41,20
320,ALB,Albania,2020-11-15,532.0,504.0,2877800.0,,,65.74,41,20
321,ALB,Albania,2020-11-16,597.0,517.714,2877800.0,,,65.74,41,20
322,ALB,Albania,2020-11-17,602.0,528.714,2877800.0,,,65.74,41,20
323,ALB,Albania,2020-11-18,694.0,547.429,2877800.0,,,65.74,41,20
