,iso_code,location,date,total_cases,new_cases,new_cases_smoothed,population,total_tests,new_tests,new_tests_smoothed
0,ALB,Albania,2019-12-31,0.0,0.0,0.0,2877800.0,0.0,0.0,0.0
1,ALB,Albania,2020-01-01,0.0,0.0,0.0,2877800.0,0.0,0.0,0.0
2,ALB,Albania,2020-01-02,0.0,0.0,0.0,2877800.0,0.0,0.0,0.0
3,ALB,Albania,2020-01-03,0.0,0.0,0.0,2877800.0,0.0,0.0,0.0
4,ALB,Albania,2020-01-04,0.0,0.0,0.0,2877800.0,0.0,0.0,0.0
5,ALB,Albania,2020-01-05,0.0,0.0,0.0,2877800.0,0.0,0.0,0.0
6,ALB,Albania,2020-01-06,0.0,0.0,0.0,2877800.0,0.0,0.0,0.0
7,ALB,Albania,2020-01-07,0.0,0.0,0.0,2877800.0,0.0,0.0,0.0
8,ALB,Albania,2020-01-08,0.0,0.0,0.0,2877800.0,0.0,0.0,0.0
9,ALB,Albania,2020-01-09,0.0,0.0,0.0,2877800.0,0.0,0.0,0.0
10,ALB,Albania,2020-01-10,0.0,0.0,0.0,2877800.0,0.0,0.0,0.0
11,ALB,Albania,2020-01-11,0.0,0.0,0.0,2877800.0,0.0,0.0,0.0
12,ALB,Albania,2020-01-12,0.0,0.0,0.0,2877800.0,0.0,0.0,0.0
13,ALB,Albania,2020-01-13,0.0,0.0,0.0,2877800.0,0.0,0.0,0.0
14,ALB,Albania,2020-01-14,0.0,0.0,0.0,2877800.0,0.0,0.0,0.0
15,ALB,Albania,2020-01-15,0.0,0.0,0.0,2877800.0,0.0,0.0,0.0
16,ALB,Albania,2020-01-16,0.0,0.0,0.0,2877800.0,0.0,0.0,0.0
17,ALB,Albania,2020-01-17,0.0,0.0,0.0,2877800.0,0.0,0.0,0.0
18,ALB,Albania,2020-01-18,0.0,0.0,0.0,2877800.0,0.0,0.0,0.0
19,ALB,Albania,2020-01-19,0.0,0.0,0.0,2877800.0,0.0,0.0,0.0
20,ALB,Albania,2020-01-20,0.0,0.0,0.0,2877800.0,0.0,0.0,0.0
21,ALB,Albania,2020-01-21,0.0,0.0,0.0,2877800.0,0.0,0.0,0.0
22,ALB,Albania,2020-01-22,0.0,0.0,0.0,2877800.0,0.0,0.0,0.0
23,ALB,Albania,2020-01-23,0.0,0.0,0.0,2877800.0,0.0,0.0,0.0
24,ALB,Albania,2020-01-24,0.0,0.0,0.0,2877800.0,0.0,0.0,0.0
25,ALB,Albania,2020-01-25,0.0,0.0,0.0,2877800.0,0.0,0.0,0.0
26,ALB,Albania,2020-01-26,0.0,0.0,0.0,2877800.0,0.0,0.0,0.0
27,ALB,Albania,2020-01-27,0.0,0.0,0.0,2877800.0,0.0,0.0,0.0
28,ALB,Albania,2020-01-28,0.0,0.0,0.0,2877800.0,0.0,0.0,0.0
29,ALB,Albania,2020-01-29,0.0,0.0,0.0,2877800.0,0.0,0.0,0.0
30,ALB,Albania,2020-01-30,0.0,0.0,0.0,2877800.0,0.0,0.0,0.0
31,ALB,Albania,2020-01-31,0.0,0.0,0.0,2877800.0,0.0,0.0,0.0
32,ALB,Albania,2020-02-01,0.0,0.0,0.0,2877800.0,0.0,0.0,0.0
33,ALB,Albania,2020-02-02,0.0,0.0,0.0,2877800.0,0.0,0.0,0.0
34,ALB,Albania,2020-02-03,0.0,0.0,0.0,2877800.0,0.0,0.0,0.0
35,ALB,Albania,2020-02-04,0.0,0.0,0.0,2877800.0,0.0,0.0,0.0
36,ALB,Albania,2020-02-05,0.0,0.0,0.0,2877800.0,0.0,0.0,0.0
37,ALB,Albania,2020-02-06,0.0,0.0,0.0,2877800.0,0.0,0.0,0.0
38,ALB,Albania,2020-02-07,0.0,0.0,0.0,2877800.0,0.0,0.0,0.0
39,ALB,Albania,2020-02-08,0.0,0.0,0.0,2877800.0,0.0,0.0,0.0
40,ALB,Albania,2020-02-09,0.0,0.0,0.0,2877800.0,0.0,0.0,0.0
41,ALB,Albania,2020-02-10,0.0,0.0,0.0,2877800.0,0.0,0.0,0.0
42,ALB,Albania,2020-02-11,0.0,0.0,0.0,2877800.0,0.0,0.0,0.0
43,ALB,Albania,2020-02-12,0.0,0.0,0.0,2877800.0,0.0,0.0,0.0
44,ALB,Albania,2020-02-13,0.0,0.0,0.0,2877800.0,0.0,0.0,0.0
45,ALB,Albania,2020-02-14,0.0,0.0,0.0,2877800.0,0.0,0.0,0.0
46,ALB,Albania,2020-02-15,0.0,0.0,0.0,2877800.0,0.0,0.0,0.0
47,ALB,Albania,2020-02-16,0.0,0.0,0.0,2877800.0,0.0,0.0,0.0
48,ALB,Albania,2020-02-17,0.0,0.0,0.0,2877800.0,0.0,0.0,0.0
49,ALB,Albania,2020-02-18,0.0,0.0,0.0,2877800.0,0.0,0.0,0.0
50,ALB,Albania,2020-02-19,0.0,0.0,0.0,2877800.0,0.0,0.0,0.0
51,ALB,Albania,2020-02-20,0.0,0.0,0.0,2877800.0,0.0,0.0,0.0
52,ALB,Albania,2020-02-21,0.0,0.0,0.0,2877800.0,0.0,0.0,0.0
53,ALB,Albania,2020-02-22,0.0,0.0,0.0,2877800.0,0.0,0.0,0.0
54,ALB,Albania,2020-02-23,0.0,0.0,0.0,2877800.0,0.0,0.0,0.0
55,ALB,Albania,2020-02-24,0.0,0.0,0.0,2877800.0,0.0,0.0,0.0
56,ALB,Albania,2020-02-25,0.0,0.0,0.0,2877800.0,0.0,0.0,0.0
57,ALB,Albania,2020-02-26,0.0,0.0,0.0,2877800.0,0.0,0.0,0.0
58,ALB,Albania,2020-02-27,0.0,0.0,0.0,2877800.0,0.0,0.0,0.0
59,ALB,Albania,2020-02-28,0.0,0.0,0.0,2877800.0,0.0,0.0,0.0
60,ALB,Albania,2020-02-29,0.0,0.0,0.0,2877800.0,0.0,0.0,0.0
61,ALB,Albania,2020-03-01,0.0,0.0,0.0,2877800.0,0.0,0.0,0.0
62,ALB,Albania,2020-03-02,0.0,0.0,0.0,2877800.0,0.0,0.0,0.0
63,ALB,Albania,2020-03-03,0.0,0.0,0.0,2877800.0,0.0,0.0,0.0
64,ALB,Albania,2020-03-04,0.0,0.0,0.0,2877800.0,0.0,0.0,0.0
65,ALB,Albania,2020-03-05,0.0,0.0,0.0,2877800.0,0.0,0.0,0.0
66,ALB,Albania,2020-03-06,0.0,0.0,0.0,2877800.0,0.0,0.0,0.0
67,ALB,Albania,2020-03-07,0.0,0.0,0.0,2877800.0,0.0,0.0,0.0
68,ALB,Albania,2020-03-08,0.0,0.0,0.0,2877800.0,0.0,0.0,0.0
304,ALB,Albania,2020-03-09,2.0,2.0,0.0,2877800.0,,,
305,ALB,Albania,2020-03-10,6.0,4.0,0.0,2877800.0,,,
306,ALB,Albania,2020-03-11,10.0,4.0,0.0,2877800.0,,,
307,ALB,Albania,2020-03-12,11.0,1.0,0.0,2877800.0,,,
308,ALB,Albania,2020-03-13,23.0,12.0,0.0,2877800.0,,,
309,ALB,Albania,2020-03-14,33.0,10.0,0.0,2877800.0,,,
310,ALB,Albania,2020-03-15,38.0,5.0,5.428999999999999,2877800.0,,,
311,ALB,Albania,2020-03-16,42.0,4.0,5.7139999999999995,2877800.0,,,
312,ALB,Albania,2020-03-17,51.0,9.0,6.428999999999999,2877800.0,,,
313,ALB,Albania,2020-03-18,55.0,4.0,6.428999999999999,2877800.0,,,
314,ALB,Albania,2020-03-19,59.0,4.0,6.857,2877800.0,,,
315,ALB,Albania,2020-03-20,70.0,11.0,6.7139999999999995,2877800.0,,,
316,ALB,Albania,2020-03-21,70.0,0.0,5.2860000000000005,2877800.0,,,
317,ALB,Albania,2020-03-22,76.0,6.0,5.428999999999999,2877800.0,,,
318,ALB,Albania,2020-03-23,89.0,13.0,6.7139999999999995,2877800.0,,,
319,ALB,Albania,2020-03-24,100.0,11.0,7.0,2877800.0,,,
320,ALB,Albania,2020-03-25,123.0,23.0,9.714,2877800.0,,,
321,ALB,Albania,2020-03-26,146.0,23.0,12.429,2877800.0,,,
322,ALB,Albania,2020-03-27,174.0,28.0,14.857000000000001,2877800.0,,,
323,ALB,Albania,2020-03-28,186.0,12.0,16.570999999999998,2877800.0,,,
324,ALB,Albania,2020-03-29,197.0,11.0,17.285999999999998,2877800.0,,,
325,ALB,Albania,2020-03-30,212.0,15.0,17.570999999999998,2877800.0,,,
326,ALB,Albania,2020-03-31,223.0,11.0,17.570999999999998,2877800.0,,,
327,ALB,Albania,2020-04-01,243.0,20.0,17.143,2877800.0,,,
328,ALB,Albania,2020-04-02,259.0,16.0,16.143,2877800.0,,,
329,ALB,Albania,2020-04-03,277.0,18.0,14.714,2877800.0,,,
330,ALB,Albania,2020-04-04,304.0,27.0,16.857,2877800.0,,,
331,ALB,Albania,2020-04-05,333.0,29.0,19.429000000000002,2877800.0,,,
332,ALB,Albania,2020-04-06,361.0,28.0,21.285999999999998,2877800.0,,,
333,ALB,Albania,2020-04-07,377.0,16.0,22.0,2877800.0,,,
334,ALB,Albania,2020-04-08,383.0,6.0,20.0,2877800.0,,,
335,ALB,Albania,2020-04-09,400.0,17.0,20.143,2877800.0,,,
336,ALB,Albania,2020-04-10,409.0,9.0,18.857,2877800.0,,,
337,ALB,Albania,2020-04-11,416.0,7.0,16.0,2877800.0,,,
338,ALB,Albania,2020-04-12,433.0,17.0,14.286,2877800.0,,,
339,ALB,Albania,2020-04-13,446.0,13.0,12.142999999999999,2877800.0,,,
340,ALB,Albania,2020-04-14,467.0,21.0,12.857000000000001,2877800.0,,,
341,ALB,Albania,2020-04-15,475.0,8.0,13.142999999999999,2877800.0,,,
342,ALB,Albania,2020-04-16,494.0,19.0,13.429,2877800.0,,,
343,ALB,Albania,2020-04-17,518.0,24.0,15.571,2877800.0,,,
344,ALB,Albania,2020-04-18,539.0,21.0,17.570999999999998,2877800.0,,,
345,ALB,Albania,2020-04-19,548.0,9.0,16.429000000000002,2877800.0,,,
346,ALB,Albania,2020-04-20,562.0,14.0,16.570999999999998,2877800.0,,,
347,ALB,Albania,2020-04-21,584.0,22.0,16.714000000000002,2877800.0,,,
348,ALB,Albania,2020-04-22,609.0,25.0,19.143,2877800.0,,,
349,ALB,Albania,2020-04-23,634.0,25.0,20.0,2877800.0,,,
350,ALB,Albania,2020-04-24,663.0,29.0,20.714000000000002,2877800.0,,,
351,ALB,Albania,2020-04-25,678.0,15.0,19.857,2877800.0,,,
352,ALB,Albania,2020-04-26,712.0,34.0,23.429000000000002,2877800.0,,,
353,ALB,Albania,2020-04-27,726.0,14.0,23.429000000000002,2877800.0,,,
354,ALB,Albania,2020-04-28,736.0,10.0,21.714000000000002,2877800.0,,,
355,ALB,Albania,2020-04-29,750.0,14.0,20.143,2877800.0,,,
356,ALB,Albania,2020-04-30,766.0,16.0,18.857,2877800.0,,,
357,ALB,Albania,2020-05-01,773.0,7.0,15.714,2877800.0,,,
358,ALB,Albania,2020-05-02,782.0,9.0,14.857000000000001,2877800.0,,,
359,ALB,Albania,2020-05-03,789.0,7.0,11.0,2877800.0,,,
360,ALB,Albania,2020-05-04,795.0,6.0,9.857000000000001,2877800.0,,,
361,ALB,Albania,2020-05-05,803.0,8.0,9.571,2877800.0,,,
362,ALB,Albania,2020-05-06,820.0,17.0,10.0,2877800.0,,,
363,ALB,Albania,2020-05-07,832.0,12.0,9.429,2877800.0,,,
364,ALB,Albania,2020-05-08,842.0,10.0,9.857000000000001,2877800.0,,,
365,ALB,Albania,2020-05-09,850.0,8.0,9.714,2877800.0,,,
366,ALB,Albania,2020-05-10,856.0,6.0,9.571,2877800.0,,,
367,ALB,Albania,2020-05-11,868.0,12.0,10.429,2877800.0,,,
368,ALB,Albania,2020-05-12,872.0,4.0,9.857000000000001,2877800.0,,,
369,ALB,Albania,2020-05-13,876.0,4.0,8.0,2877800.0,,,
370,ALB,Albania,2020-05-14,880.0,4.0,6.857,2877800.0,,,
371,ALB,Albania,2020-05-15,898.0,18.0,8.0,2877800.0,,,
372,ALB,Albania,2020-05-16,916.0,18.0,9.429,2877800.0,,,
373,ALB,Albania,2020-05-17,933.0,17.0,11.0,2877800.0,,,
374,ALB,Albania,2020-05-18,946.0,13.0,11.142999999999999,2877800.0,,,
375,ALB,Albania,2020-05-19,948.0,2.0,10.857000000000001,2877800.0,,,
376,ALB,Albania,2020-05-20,949.0,1.0,10.429,2877800.0,,,
377,ALB,Albania,2020-05-21,964.0,15.0,12.0,2877800.0,,,
378,ALB,Albania,2020-05-22,969.0,5.0,10.142999999999999,2877800.0,,,
379,ALB,Albania,2020-05-23,981.0,12.0,9.286,2877800.0,,,
380,ALB,Albania,2020-05-24,989.0,8.0,8.0,2877800.0,,,
381,ALB,Albania,2020-05-25,998.0,9.0,7.428999999999999,2877800.0,,,
382,ALB,Albania,2020-05-26,1004.0,6.0,8.0,2877800.0,,,
383,ALB,Albania,2020-05-27,1029.0,25.0,11.429,2877800.0,,,
384,ALB,Albania,2020-05-28,1050.0,21.0,12.286,2877800.0,,,
385,ALB,Albania,2020-05-29,1076.0,26.0,15.286,2877800.0,,,
386,ALB,Albania,2020-05-30,1099.0,23.0,16.857,2877800.0,,,
387,ALB,Albania,2020-05-31,1122.0,23.0,19.0,2877800.0,,,
388,ALB,Albania,2020-06-01,1137.0,15.0,19.857,2877800.0,,,
389,ALB,Albania,2020-06-02,1143.0,6.0,19.857,2877800.0,,,
390,ALB,Albania,2020-06-03,1164.0,21.0,19.285999999999998,2877800.0,,,
391,ALB,Albania,2020-06-04,1184.0,20.0,19.143,2877800.0,,,
392,ALB,Albania,2020-06-05,1197.0,13.0,17.285999999999998,2877800.0,,,
393,ALB,Albania,2020-06-06,1212.0,15.0,16.143,2877800.0,,,
394,ALB,Albania,2020-06-07,1232.0,20.0,15.714,2877800.0,,,
395,ALB,Albania,2020-06-08,1246.0,14.0,15.571,2877800.0,,,
396,ALB,Albania,2020-06-09,1263.0,17.0,17.143,2877800.0,,,
397,ALB,Albania,2020-06-10,1299.0,36.0,19.285999999999998,2877800.0,,,
398,ALB,Albania,2020-06-11,1341.0,42.0,22.429000000000002,2877800.0,,,
399,ALB,Albania,2020-06-12,1385.0,44.0,26.857,2877800.0,,,
400,ALB,Albania,2020-06-13,1416.0,31.0,29.143,2877800.0,,,
401,ALB,Albania,2020-06-14,1464.0,48.0,33.143,2877800.0,,,
402,ALB,Albania,2020-06-15,1521.0,57.0,39.286,2877800.0,,,
403,ALB,Albania,2020-06-16,1590.0,69.0,46.714,2877800.0,,,
404,ALB,Albania,2020-06-17,1672.0,82.0,53.286,2877800.0,,,
405,ALB,Albania,2020-06-18,1722.0,50.0,54.428999999999995,2877800.0,,,
406,ALB,Albania,2020-06-19,1788.0,66.0,57.571000000000005,2877800.0,,,
407,ALB,Albania,2020-06-20,1838.0,50.0,60.286,2877800.0,,,
408,ALB,Albania,2020-06-21,1891.0,53.0,61.0,2877800.0,,,
409,ALB,Albania,2020-06-22,1927.0,36.0,58.0,2877800.0,,,
410,ALB,Albania,2020-06-23,1995.0,68.0,57.857,2877800.0,,,
411,ALB,Albania,2020-06-24,2047.0,52.0,53.571000000000005,2877800.0,,,
412,ALB,Albania,2020-06-25,2114.0,67.0,56.0,2877800.0,,,
413,ALB,Albania,2020-06-26,2192.0,78.0,57.714,2877800.0,,,
414,ALB,Albania,2020-06-27,2269.0,77.0,61.571000000000005,2877800.0,,,
415,ALB,Albania,2020-06-28,2330.0,61.0,62.714,2877800.0,,,
416,ALB,Albania,2020-06-29,2402.0,72.0,67.857,2877800.0,,,
417,ALB,Albania,2020-06-30,2466.0,64.0,67.286,2877800.0,,,
418,ALB,Albania,2020-07-01,2535.0,69.0,69.714,2877800.0,,,
419,ALB,Albania,2020-07-02,2580.0,45.0,66.571,2877800.0,,,
420,ALB,Albania,2020-07-03,2662.0,82.0,67.143,2877800.0,,,
421,ALB,Albania,2020-07-04,2752.0,90.0,69.0,2877800.0,,,
422,ALB,Albania,2020-07-05,2819.0,67.0,69.857,2877800.0,,,
423,ALB,Albania,2020-07-06,2893.0,74.0,70.143,2877800.0,,,
424,ALB,Albania,2020-07-07,2964.0,71.0,71.143,2877800.0,,,
425,ALB,Albania,2020-07-08,3038.0,74.0,71.857,2877800.0,,,
426,ALB,Albania,2020-07-09,3106.0,68.0,75.143,2877800.0,,,
427,ALB,Albania,2020-07-10,3188.0,82.0,75.143,2877800.0,,,
428,ALB,Albania,2020-07-11,3278.0,90.0,75.143,2877800.0,,,
429,ALB,Albania,2020-07-12,3371.0,93.0,78.857,2877800.0,,,
430,ALB,Albania,2020-07-13,3454.0,83.0,80.143,2877800.0,,,
431,ALB,Albania,2020-07-14,3571.0,117.0,86.714,2877800.0,,,
432,ALB,Albania,2020-07-15,3667.0,96.0,89.85700000000001,2877800.0,,,
433,ALB,Albania,2020-07-16,3752.0,85.0,92.286,2877800.0,,,
434,ALB,Albania,2020-07-17,3851.0,99.0,94.714,2877800.0,,,
435,ALB,Albania,2020-07-18,3906.0,55.0,89.714,2877800.0,,,
436,ALB,Albania,2020-07-19,4008.0,102.0,91.0,2877800.0,,,
437,ALB,Albania,2020-07-20,4090.0,82.0,90.85700000000001,2877800.0,,,
438,ALB,Albania,2020-07-21,4171.0,81.0,85.714,2877800.0,,,
439,ALB,Albania,2020-07-22,4290.0,119.0,89.0,2877800.0,,,
440,ALB,Albania,2020-07-23,4358.0,68.0,86.571,2877800.0,,,
441,ALB,Albania,2020-07-24,4466.0,108.0,87.85700000000001,2877800.0,,,
442,ALB,Albania,2020-07-25,4570.0,104.0,94.85700000000001,2877800.0,,,
443,ALB,Albania,2020-07-26,4637.0,67.0,89.85700000000001,2877800.0,,,
444,ALB,Albania,2020-07-27,4763.0,126.0,96.14299999999999,2877800.0,,,
445,ALB,Albania,2020-07-28,4880.0,117.0,101.286,2877800.0,,,
446,ALB,Albania,2020-07-29,4997.0,117.0,101.0,2877800.0,,,
447,ALB,Albania,2020-07-30,5105.0,108.0,106.714,2877800.0,,,
448,ALB,Albania,2020-07-31,5197.0,92.0,104.429,2877800.0,,,
449,ALB,Albania,2020-08-01,5276.0,79.0,100.85700000000001,2877800.0,,,
450,ALB,Albania,2020-08-02,5396.0,120.0,108.429,2877800.0,,,
451,ALB,Albania,2020-08-03,5519.0,123.0,108.0,2877800.0,,,
452,ALB,Albania,2020-08-04,5620.0,101.0,105.714,2877800.0,,,
453,ALB,Albania,2020-08-05,5750.0,130.0,107.571,2877800.0,,,
454,ALB,Albania,2020-08-06,5889.0,139.0,112.0,2877800.0,,,
455,ALB,Albania,2020-08-07,6016.0,127.0,117.0,2877800.0,,,
456,ALB,Albania,2020-08-08,6151.0,135.0,125.0,2877800.0,,,
457,ALB,Albania,2020-08-09,6275.0,124.0,125.571,2877800.0,,,
458,ALB,Albania,2020-08-10,6411.0,136.0,127.429,2877800.0,,,
459,ALB,Albania,2020-08-11,6536.0,125.0,130.857,2877800.0,,,
460,ALB,Albania,2020-08-12,6676.0,140.0,132.286,2877800.0,,,
461,ALB,Albania,2020-08-13,6817.0,141.0,132.571,2877800.0,,,
462,ALB,Albania,2020-08-14,6971.0,154.0,136.429,2877800.0,,,
463,ALB,Albania,2020-08-15,7117.0,146.0,138.0,2877800.0,,,
464,ALB,Albania,2020-08-16,7260.0,143.0,140.714,2877800.0,,,
465,ALB,Albania,2020-08-17,7380.0,120.0,138.429,2877800.0,,,
466,ALB,Albania,2020-08-18,7499.0,119.0,137.571,2877800.0,,,
467,ALB,Albania,2020-08-19,7654.0,155.0,139.714,2877800.0,,,
468,ALB,Albania,2020-08-20,7812.0,158.0,142.143,2877800.0,,,
469,ALB,Albania,2020-08-21,7967.0,155.0,142.286,2877800.0,,,
470,ALB,Albania,2020-08-22,8119.0,152.0,143.143,2877800.0,,,
471,ALB,Albania,2020-08-23,8275.0,156.0,145.0,2877800.0,,,
472,ALB,Albania,2020-08-24,8427.0,152.0,149.571,2877800.0,,,
473,ALB,Albania,2020-08-25,8605.0,178.0,158.0,2877800.0,,,
474,ALB,Albania,2020-08-26,8759.0,154.0,157.857,2877800.0,,,
475,ALB,Albania,2020-08-27,8927.0,168.0,159.286,2877800.0,,,
476,ALB,Albania,2020-08-28,9083.0,156.0,159.429,2877800.0,,,
477,ALB,Albania,2020-08-29,9195.0,112.0,153.714,2877800.0,,,
478,ALB,Albania,2020-08-30,9279.0,84.0,143.429,2877800.0,,,
479,ALB,Albania,2020-08-31,9380.0,101.0,136.143,2877800.0,,,
480,ALB,Albania,2020-09-01,9513.0,133.0,129.714,2877800.0,,,
481,ALB,Albania,2020-09-02,9606.0,93.0,121.0,2877800.0,,,
482,ALB,Albania,2020-09-03,9728.0,122.0,114.429,2877800.0,,,
483,ALB,Albania,2020-09-04,9844.0,116.0,108.714,2877800.0,,,
484,ALB,Albania,2020-09-05,9967.0,123.0,110.286,2877800.0,,,
485,ALB,Albania,2020-09-06,10102.0,135.0,117.571,2877800.0,,,
486,ALB,Albania,2020-09-07,10255.0,153.0,125.0,2877800.0,,,
487,ALB,Albania,2020-09-08,10406.0,151.0,127.571,2877800.0,,,
488,ALB,Albania,2020-09-09,10553.0,147.0,135.286,2877800.0,,,
489,ALB,Albania,2020-09-10,10704.0,151.0,139.429,2877800.0,,,
490,ALB,Albania,2020-09-11,10860.0,156.0,145.143,2877800.0,,,
491,ALB,Albania,2020-09-12,11021.0,161.0,150.571,2877800.0,,,
492,ALB,Albania,2020-09-13,11185.0,164.0,154.714,2877800.0,,,
493,ALB,Albania,2020-09-14,11353.0,168.0,156.857,2877800.0,,,
494,ALB,Albania,2020-09-15,11520.0,167.0,159.143,2877800.0,,,
495,ALB,Albania,2020-09-16,11672.0,152.0,159.857,2877800.0,,,
496,ALB,Albania,2020-09-17,11816.0,144.0,158.857,2877800.0,,,
497,ALB,Albania,2020-09-18,11948.0,132.0,155.429,2877800.0,,,
498,ALB,Albania,2020-09-19,12073.0,125.0,150.286,2877800.0,,,
499,ALB,Albania,2020-09-20,12226.0,153.0,148.714,2877800.0,,,
500,ALB,Albania,2020-09-21,12385.0,159.0,147.429,2877800.0,,,
501,ALB,Albania,2020-09-22,12535.0,150.0,145.0,2877800.0,,,
502,ALB,Albania,2020-09-23,12666.0,131.0,142.0,2877800.0,,,
503,ALB,Albania,2020-09-24,12787.0,121.0,138.714,2877800.0,,,
504,ALB,Albania,2020-09-25,12921.0,134.0,139.0,2877800.0,,,
505,ALB,Albania,2020-09-26,13045.0,124.0,138.857,2877800.0,,,
506,ALB,Albania,2020-09-27,13153.0,108.0,132.429,2877800.0,,,
507,ALB,Albania,2020-09-28,13259.0,106.0,124.85700000000001,2877800.0,,,
508,ALB,Albania,2020-09-29,13391.0,132.0,122.286,2877800.0,,,
509,ALB,Albania,2020-09-30,13518.0,127.0,121.714,2877800.0,,,
510,ALB,Albania,2020-10-01,13649.0,131.0,123.14299999999999,2877800.0,,,
511,ALB,Albania,2020-10-02,13806.0,157.0,126.429,2877800.0,,,
512,ALB,Albania,2020-10-03,13965.0,159.0,131.429,2877800.0,,,
513,ALB,Albania,2020-10-04,14117.0,152.0,137.714,2877800.0,,,
514,ALB,Albania,2020-10-05,14266.0,149.0,143.857,2877800.0,,,
515,ALB,Albania,2020-10-06,14410.0,144.0,145.571,2877800.0,,,
516,ALB,Albania,2020-10-07,14568.0,158.0,150.0,2877800.0,,,
517,ALB,Albania,2020-10-08,14730.0,162.0,154.429,2877800.0,,,
518,ALB,Albania,2020-10-09,14899.0,169.0,156.143,2877800.0,,,
519,ALB,Albania,2020-10-10,15066.0,167.0,157.286,2877800.0,,,
520,ALB,Albania,2020-10-11,15231.0,165.0,159.143,2877800.0,,,
521,ALB,Albania,2020-10-12,15399.0,168.0,161.857,2877800.0,,,
522,ALB,Albania,2020-10-13,15570.0,171.0,165.71400000000003,2877800.0,,,
523,ALB,Albania,2020-10-14,15752.0,182.0,169.143,2877800.0,,,
524,ALB,Albania,2020-10-15,15955.0,203.0,175.0,2877800.0,,,
525,ALB,Albania,2020-10-16,16212.0,257.0,187.571,2877800.0,,,
526,ALB,Albania,2020-10-17,16501.0,289.0,205.0,2877800.0,,,
527,ALB,Albania,2020-10-18,16774.0,273.0,220.429,2877800.0,,,
528,ALB,Albania,2020-10-19,17055.0,281.0,236.571,2877800.0,,,
529,ALB,Albania,2020-10-20,17350.0,295.0,254.28599999999997,2877800.0,,,
530,ALB,Albania,2020-10-21,17651.0,301.0,271.286,2877800.0,,,
531,ALB,Albania,2020-10-22,17948.0,297.0,284.714,2877800.0,,,
532,ALB,Albania,2020-10-23,18250.0,302.0,291.143,2877800.0,,,
533,ALB,Albania,2020-10-24,18556.0,306.0,293.57099999999997,2877800.0,,,
534,ALB,Albania,2020-10-25,18858.0,302.0,297.714,2877800.0,,,
535,ALB,Albania,2020-10-26,19157.0,299.0,300.286,2877800.0,,,
536,ALB,Albania,2020-10-27,19445.0,288.0,299.286,2877800.0,,,
537,ALB,Albania,2020-10-28,19729.0,284.0,296.857,2877800.0,,,
538,ALB,Albania,2020-10-29,20040.0,311.0,298.857,2877800.0,,,
2815,AUT,Austria,2019-12-31,,0.0,0.0,9006400.0,,,
2816,AUT,Austria,2020-01-01,,0.0,0.0,9006400.0,,,
2817,AUT,Austria,2020-01-02,,0.0,0.0,9006400.0,,,
2818,AUT,Austria,2020-01-03,,0.0,0.0,9006400.0,,,
2819,AUT,Austria,2020-01-04,,0.0,0.0,9006400.0,,,
2820,AUT,Austria,2020-01-05,,0.0,0.0,9006400.0,,,
2821,AUT,Austria,2020-01-06,,0.0,0.0,9006400.0,,,
2822,AUT,Austria,2020-01-07,,0.0,0.0,9006400.0,,,
2823,AUT,Austria,2020-01-08,,0.0,0.0,9006400.0,,,
2824,AUT,Austria,2020-01-09,,0.0,0.0,9006400.0,,,
2825,AUT,Austria,2020-01-10,,0.0,0.0,9006400.0,,,
2826,AUT,Austria,2020-01-11,,0.0,0.0,9006400.0,,,
2827,AUT,Austria,2020-01-12,,0.0,0.0,9006400.0,,,
2828,AUT,Austria,2020-01-13,,0.0,0.0,9006400.0,,,
2829,AUT,Austria,2020-01-14,,0.0,0.0,9006400.0,,,
2830,AUT,Austria,2020-01-15,,0.0,0.0,9006400.0,,,
2831,AUT,Austria,2020-01-16,,0.0,0.0,9006400.0,,,
2832,AUT,Austria,2020-01-17,,0.0,0.0,9006400.0,,,
2833,AUT,Austria,2020-01-18,,0.0,0.0,9006400.0,,,
2834,AUT,Austria,2020-01-19,,0.0,0.0,9006400.0,,,
2835,AUT,Austria,2020-01-20,,0.0,0.0,9006400.0,,,
2836,AUT,Austria,2020-01-21,,0.0,0.0,9006400.0,,,
2837,AUT,Austria,2020-01-22,,0.0,0.0,9006400.0,,,
2838,AUT,Austria,2020-01-23,,0.0,0.0,9006400.0,,,
2839,AUT,Austria,2020-01-24,,0.0,0.0,9006400.0,,,
2840,AUT,Austria,2020-01-25,,0.0,0.0,9006400.0,,,
2841,AUT,Austria,2020-01-26,,0.0,0.0,9006400.0,,,
2842,AUT,Austria,2020-01-27,,0.0,0.0,9006400.0,,,
2843,AUT,Austria,2020-01-28,,0.0,0.0,9006400.0,,,
2844,AUT,Austria,2020-01-29,,0.0,0.0,9006400.0,,,
2845,AUT,Austria,2020-01-30,,0.0,0.0,9006400.0,,,
2846,AUT,Austria,2020-01-31,,0.0,0.0,9006400.0,,,
2847,AUT,Austria,2020-02-01,,0.0,0.0,9006400.0,,,
2848,AUT,Austria,2020-02-02,,0.0,0.0,9006400.0,,,
2849,AUT,Austria,2020-02-03,,0.0,0.0,9006400.0,,,
2850,AUT,Austria,2020-02-04,,0.0,0.0,9006400.0,,,
2851,AUT,Austria,2020-02-05,,0.0,0.0,9006400.0,,,
2852,AUT,Austria,2020-02-06,,0.0,0.0,9006400.0,,,
