,iso_code,continent,location,date,total_cases,new_cases,new_cases_smoothed,population,total_tests,new_tests,new_tests_smoothed
11697,CYP,Europe,Cyprus,2020-10-13,2047.0,61.0,28.570999999999998,875899.0,422884.0,3645.0,3227.0
11698,CYP,Europe,Cyprus,2020-10-14,2047.0,0.0,24.429000000000002,875899.0,425175.0,2291.0,3050.0
11699,CYP,Europe,Cyprus,2020-10-15,2130.0,83.0,33.286,875899.0,429052.0,3877.0,3156.0
11700,CYP,Europe,Cyprus,2020-10-16,2181.0,51.0,37.571,875899.0,432136.0,3084.0,3184.0
11701,CYP,Europe,Cyprus,2020-10-17,2379.0,198.0,61.143,875899.0,437102.0,4966.0,3405.0
11702,CYP,Europe,Cyprus,2020-10-18,2379.0,0.0,56.143,875899.0,440790.0,3688.0,3452.0
11703,CYP,Europe,Cyprus,2020-10-19,2644.0,265.0,94.0,875899.0,443348.0,2558.0,3444.0
11704,CYP,Europe,Cyprus,2020-10-20,2687.0,43.0,91.429,875899.0,,,
11705,CZE,Europe,Czech Republic,2019-12-31,,0.0,,10708982.0,,,
11706,CZE,Europe,Czech Republic,2020-01-01,,0.0,,10708982.0,,,
11707,CZE,Europe,Czech Republic,2020-01-02,,0.0,,10708982.0,,,
11708,CZE,Europe,Czech Republic,2020-01-03,,0.0,,10708982.0,,,
11709,CZE,Europe,Czech Republic,2020-01-04,,0.0,,10708982.0,,,
11710,CZE,Europe,Czech Republic,2020-01-05,,0.0,,10708982.0,,,
11711,CZE,Europe,Czech Republic,2020-01-06,,0.0,0.0,10708982.0,,,
11712,CZE,Europe,Czech Republic,2020-01-07,,0.0,0.0,10708982.0,,,
11713,CZE,Europe,Czech Republic,2020-01-08,,0.0,0.0,10708982.0,,,
11714,CZE,Europe,Czech Republic,2020-01-09,,0.0,0.0,10708982.0,,,
11715,CZE,Europe,Czech Republic,2020-01-10,,0.0,0.0,10708982.0,,,
11716,CZE,Europe,Czech Republic,2020-01-11,,0.0,0.0,10708982.0,,,
11717,CZE,Europe,Czech Republic,2020-01-12,,0.0,0.0,10708982.0,,,
11718,CZE,Europe,Czech Republic,2020-01-13,,0.0,0.0,10708982.0,,,
11719,CZE,Europe,Czech Republic,2020-01-14,,0.0,0.0,10708982.0,,,
11720,CZE,Europe,Czech Republic,2020-01-15,,0.0,0.0,10708982.0,,,
11721,CZE,Europe,Czech Republic,2020-01-16,,0.0,0.0,10708982.0,,,
11722,CZE,Europe,Czech Republic,2020-01-17,,0.0,0.0,10708982.0,,,
11723,CZE,Europe,Czech Republic,2020-01-18,,0.0,0.0,10708982.0,,,
11724,CZE,Europe,Czech Republic,2020-01-19,,0.0,0.0,10708982.0,,,
11725,CZE,Europe,Czech Republic,2020-01-20,,0.0,0.0,10708982.0,,,
11726,CZE,Europe,Czech Republic,2020-01-21,,0.0,0.0,10708982.0,,,
11727,CZE,Europe,Czech Republic,2020-01-22,,0.0,0.0,10708982.0,,,
11728,CZE,Europe,Czech Republic,2020-01-23,,0.0,0.0,10708982.0,,,
11729,CZE,Europe,Czech Republic,2020-01-24,,0.0,0.0,10708982.0,,,
11730,CZE,Europe,Czech Republic,2020-01-25,,0.0,0.0,10708982.0,,,
11731,CZE,Europe,Czech Republic,2020-01-26,,0.0,0.0,10708982.0,,,
11732,CZE,Europe,Czech Republic,2020-01-27,,0.0,0.0,10708982.0,20.0,,
11733,CZE,Europe,Czech Republic,2020-01-28,,0.0,0.0,10708982.0,28.0,8.0,
11734,CZE,Europe,Czech Republic,2020-01-29,,0.0,0.0,10708982.0,33.0,5.0,
11735,CZE,Europe,Czech Republic,2020-01-30,,0.0,0.0,10708982.0,34.0,1.0,
11736,CZE,Europe,Czech Republic,2020-01-31,,0.0,0.0,10708982.0,37.0,3.0,
11737,CZE,Europe,Czech Republic,2020-02-01,,0.0,0.0,10708982.0,38.0,1.0,
11738,CZE,Europe,Czech Republic,2020-02-02,,0.0,0.0,10708982.0,43.0,5.0,
11739,CZE,Europe,Czech Republic,2020-02-03,,0.0,0.0,10708982.0,48.0,5.0,4.0
11740,CZE,Europe,Czech Republic,2020-02-04,,0.0,0.0,10708982.0,53.0,5.0,4.0
11741,CZE,Europe,Czech Republic,2020-02-05,,0.0,0.0,10708982.0,,,3.0
11742,CZE,Europe,Czech Republic,2020-02-06,,0.0,0.0,10708982.0,56.0,,3.0
11743,CZE,Europe,Czech Republic,2020-02-07,,0.0,0.0,10708982.0,62.0,6.0,4.0
11744,CZE,Europe,Czech Republic,2020-02-08,,0.0,0.0,10708982.0,,,4.0
11745,CZE,Europe,Czech Republic,2020-02-09,,0.0,0.0,10708982.0,64.0,,3.0
11746,CZE,Europe,Czech Republic,2020-02-10,,0.0,0.0,10708982.0,72.0,8.0,3.0
11747,CZE,Europe,Czech Republic,2020-02-11,,0.0,0.0,10708982.0,74.0,2.0,3.0
11748,CZE,Europe,Czech Republic,2020-02-12,,0.0,0.0,10708982.0,75.0,1.0,3.0
11749,CZE,Europe,Czech Republic,2020-02-13,,0.0,0.0,10708982.0,76.0,1.0,3.0
11750,CZE,Europe,Czech Republic,2020-02-14,,0.0,0.0,10708982.0,,,2.0
11751,CZE,Europe,Czech Republic,2020-02-15,,0.0,0.0,10708982.0,77.0,,2.0
11752,CZE,Europe,Czech Republic,2020-02-16,,0.0,0.0,10708982.0,78.0,1.0,2.0
11753,CZE,Europe,Czech Republic,2020-02-17,,0.0,0.0,10708982.0,80.0,2.0,1.0
11754,CZE,Europe,Czech Republic,2020-02-18,,0.0,0.0,10708982.0,,,1.0
11755,CZE,Europe,Czech Republic,2020-02-19,,0.0,0.0,10708982.0,82.0,,1.0
11756,CZE,Europe,Czech Republic,2020-02-20,,0.0,0.0,10708982.0,,,1.0
11757,CZE,Europe,Czech Republic,2020-02-21,,0.0,0.0,10708982.0,,,1.0
11758,CZE,Europe,Czech Republic,2020-02-22,,0.0,0.0,10708982.0,83.0,,1.0
11759,CZE,Europe,Czech Republic,2020-02-23,,0.0,0.0,10708982.0,86.0,3.0,1.0
11760,CZE,Europe,Czech Republic,2020-02-24,,0.0,0.0,10708982.0,98.0,12.0,3.0
11761,CZE,Europe,Czech Republic,2020-02-25,,0.0,0.0,10708982.0,112.0,14.0,4.0
11762,CZE,Europe,Czech Republic,2020-02-26,,0.0,0.0,10708982.0,135.0,23.0,8.0
11763,CZE,Europe,Czech Republic,2020-02-27,,0.0,0.0,10708982.0,170.0,35.0,13.0
11764,CZE,Europe,Czech Republic,2020-02-28,,0.0,0.0,10708982.0,193.0,23.0,16.0
11765,CZE,Europe,Czech Republic,2020-02-29,,0.0,0.0,10708982.0,200.0,7.0,17.0
11766,CZE,Europe,Czech Republic,2020-03-01,,0.0,0.0,10708982.0,211.0,11.0,18.0
11767,CZE,Europe,Czech Republic,2020-03-02,3.0,3.0,0.429,10708982.0,262.0,51.0,23.0
11768,CZE,Europe,Czech Republic,2020-03-03,5.0,2.0,0.7140000000000001,10708982.0,340.0,78.0,33.0
11769,CZE,Europe,Czech Republic,2020-03-04,5.0,0.0,0.7140000000000001,10708982.0,407.0,67.0,39.0
11770,CZE,Europe,Czech Republic,2020-03-05,8.0,3.0,1.143,10708982.0,483.0,76.0,45.0
11771,CZE,Europe,Czech Republic,2020-03-06,12.0,4.0,1.714,10708982.0,594.0,111.0,57.0
11772,CZE,Europe,Czech Republic,2020-03-07,19.0,7.0,2.714,10708982.0,787.0,193.0,84.0
11773,CZE,Europe,Czech Republic,2020-03-08,26.0,7.0,3.714,10708982.0,928.0,141.0,102.0
11774,CZE,Europe,Czech Republic,2020-03-09,32.0,6.0,4.143,10708982.0,1193.0,265.0,133.0
11775,CZE,Europe,Czech Republic,2020-03-10,40.0,8.0,5.0,10708982.0,1358.0,165.0,145.0
11776,CZE,Europe,Czech Republic,2020-03-11,63.0,23.0,8.286,10708982.0,1816.0,458.0,201.0
11777,CZE,Europe,Czech Republic,2020-03-12,94.0,31.0,12.286,10708982.0,2353.0,537.0,267.0
11778,CZE,Europe,Czech Republic,2020-03-13,116.0,22.0,14.857000000000001,10708982.0,3198.0,845.0,372.0
11779,CZE,Europe,Czech Republic,2020-03-14,150.0,34.0,18.714000000000002,10708982.0,4184.0,986.0,485.0
11780,CZE,Europe,Czech Republic,2020-03-15,214.0,64.0,26.857,10708982.0,5212.0,1028.0,612.0
11781,CZE,Europe,Czech Republic,2020-03-16,298.0,84.0,38.0,10708982.0,6531.0,1319.0,763.0
11782,CZE,Europe,Czech Republic,2020-03-17,344.0,46.0,43.428999999999995,10708982.0,7825.0,1294.0,924.0
11783,CZE,Europe,Czech Republic,2020-03-18,434.0,90.0,53.0,10708982.0,9581.0,1756.0,1109.0
11784,CZE,Europe,Czech Republic,2020-03-19,522.0,88.0,61.143,10708982.0,11840.0,2259.0,1355.0
11785,CZE,Europe,Czech Republic,2020-03-20,694.0,172.0,82.571,10708982.0,13961.0,2121.0,1538.0
11786,CZE,Europe,Czech Republic,2020-03-21,904.0,210.0,107.714,10708982.0,15843.0,1882.0,1666.0
11787,CZE,Europe,Czech Republic,2020-03-22,995.0,91.0,111.571,10708982.0,17644.0,1801.0,1776.0
11788,CZE,Europe,Czech Republic,2020-03-23,1165.0,170.0,123.85700000000001,10708982.0,19935.0,2291.0,1915.0
11789,CZE,Europe,Czech Republic,2020-03-24,1236.0,71.0,127.429,10708982.0,22997.0,3062.0,2167.0
11790,CZE,Europe,Czech Republic,2020-03-25,1394.0,158.0,137.143,10708982.0,27104.0,4107.0,2503.0
11791,CZE,Europe,Czech Republic,2020-03-26,1654.0,260.0,161.714,10708982.0,31737.0,4633.0,2842.0
11792,CZE,Europe,Czech Republic,2020-03-27,2062.0,408.0,195.429,10708982.0,37096.0,5359.0,3305.0
11793,CZE,Europe,Czech Republic,2020-03-28,2279.0,217.0,196.429,10708982.0,41320.0,4224.0,3640.0
11794,CZE,Europe,Czech Republic,2020-03-29,2663.0,384.0,238.28599999999997,10708982.0,44168.0,2848.0,3789.0
11795,CZE,Europe,Czech Republic,2020-03-30,2829.0,166.0,237.71400000000003,10708982.0,49327.0,5159.0,4199.0
11796,CZE,Europe,Czech Republic,2020-03-31,3002.0,173.0,252.28599999999997,10708982.0,55988.0,6661.0,4713.0
11797,CZE,Europe,Czech Republic,2020-04-01,3308.0,306.0,273.42900000000003,10708982.0,62090.0,6102.0,4998.0
11798,CZE,Europe,Czech Republic,2020-04-02,3589.0,281.0,276.42900000000003,10708982.0,68763.0,6673.0,5289.0
11799,CZE,Europe,Czech Republic,2020-04-03,3858.0,269.0,256.57099999999997,10708982.0,76161.0,7398.0,5581.0
11800,CZE,Europe,Czech Republic,2020-04-04,4190.0,332.0,273.0,10708982.0,81998.0,5837.0,5811.0
11801,CZE,Europe,Czech Republic,2020-04-05,4472.0,282.0,258.42900000000003,10708982.0,86810.0,4812.0,6092.0
11802,CZE,Europe,Czech Republic,2020-04-06,4587.0,115.0,251.143,10708982.0,93245.0,6435.0,6274.0
11803,CZE,Europe,Czech Republic,2020-04-07,4822.0,235.0,260.0,10708982.0,101418.0,8173.0,6490.0
11804,CZE,Europe,Czech Republic,2020-04-08,5017.0,195.0,244.143,10708982.0,109887.0,8469.0,6828.0
11805,CZE,Europe,Czech Republic,2020-04-09,5312.0,295.0,246.143,10708982.0,118067.0,8180.0,7043.0
11806,CZE,Europe,Czech Republic,2020-04-10,5569.0,257.0,244.429,10708982.0,123769.0,5702.0,6801.0
11807,CZE,Europe,Czech Republic,2020-04-11,5732.0,163.0,220.28599999999997,10708982.0,128660.0,4891.0,6666.0
11808,CZE,Europe,Czech Republic,2020-04-12,5902.0,170.0,204.28599999999997,10708982.0,131910.0,3250.0,6443.0
11809,CZE,Europe,Czech Republic,2020-04-13,5991.0,89.0,200.571,10708982.0,135125.0,3215.0,5983.0
11810,CZE,Europe,Czech Republic,2020-04-14,6059.0,68.0,176.71400000000003,10708982.0,141298.0,6173.0,5697.0
11811,CZE,Europe,Czech Republic,2020-04-15,6141.0,82.0,160.571,10708982.0,149774.0,8476.0,5698.0
11812,CZE,Europe,Czech Republic,2020-04-16,6303.0,162.0,141.571,10708982.0,158155.0,8381.0,5727.0
11813,CZE,Europe,Czech Republic,2020-04-17,6433.0,130.0,123.429,10708982.0,166443.0,8288.0,6096.0
11814,CZE,Europe,Czech Republic,2020-04-18,6549.0,116.0,116.714,10708982.0,172048.0,5605.0,6198.0
11815,CZE,Europe,Czech Republic,2020-04-19,6654.0,105.0,107.429,10708982.0,176075.0,4027.0,6309.0
11816,CZE,Europe,Czech Republic,2020-04-20,6787.0,133.0,113.714,10708982.0,182642.0,6567.0,6788.0
11817,CZE,Europe,Czech Republic,2020-04-21,6914.0,127.0,122.14299999999999,10708982.0,190983.0,8341.0,7098.0
11818,CZE,Europe,Czech Republic,2020-04-22,7041.0,127.0,128.571,10708982.0,199801.0,8818.0,7147.0
11819,CZE,Europe,Czech Republic,2020-04-23,7136.0,95.0,119.0,10708982.0,207702.0,7901.0,7078.0
11820,CZE,Europe,Czech Republic,2020-04-24,7188.0,52.0,107.85700000000001,10708982.0,214831.0,7129.0,6913.0
11821,CZE,Europe,Czech Republic,2020-04-25,7273.0,85.0,103.429,10708982.0,219277.0,4446.0,6747.0
11822,CZE,Europe,Czech Republic,2020-04-26,7352.0,79.0,99.714,10708982.0,222658.0,3381.0,6655.0
11823,CZE,Europe,Czech Republic,2020-04-27,7404.0,52.0,88.14299999999999,10708982.0,230412.0,7754.0,6824.0
11824,CZE,Europe,Czech Republic,2020-04-28,7449.0,45.0,76.429,10708982.0,239153.0,8741.0,6881.0
11825,CZE,Europe,Czech Republic,2020-04-29,7504.0,55.0,66.143,10708982.0,246475.0,7322.0,6668.0
11826,CZE,Europe,Czech Republic,2020-04-30,7579.0,75.0,63.286,10708982.0,253871.0,7396.0,6596.0
11827,CZE,Europe,Czech Republic,2020-05-01,7682.0,103.0,70.571,10708982.0,258368.0,4497.0,6220.0
11828,CZE,Europe,Czech Republic,2020-05-02,7737.0,55.0,66.286,10708982.0,262253.0,3885.0,6139.0
11829,CZE,Europe,Czech Republic,2020-05-03,7755.0,18.0,57.571000000000005,10708982.0,266134.0,3881.0,6211.0
11830,CZE,Europe,Czech Republic,2020-05-04,7781.0,26.0,53.857,10708982.0,273890.0,7756.0,6211.0
11831,CZE,Europe,Czech Republic,2020-05-05,7819.0,38.0,52.857,10708982.0,283273.0,9383.0,6303.0
11832,CZE,Europe,Czech Republic,2020-05-06,7896.0,77.0,56.0,10708982.0,291325.0,8052.0,6407.0
11833,CZE,Europe,Czech Republic,2020-05-07,7974.0,78.0,56.428999999999995,10708982.0,298924.0,7599.0,6436.0
11834,CZE,Europe,Czech Republic,2020-05-08,8031.0,57.0,49.857,10708982.0,303434.0,4510.0,6438.0
11835,CZE,Europe,Czech Republic,2020-05-09,8077.0,46.0,48.571000000000005,10708982.0,307222.0,3788.0,6424.0
11836,CZE,Europe,Czech Republic,2020-05-10,8095.0,18.0,48.571000000000005,10708982.0,311274.0,4052.0,6449.0
11837,CZE,Europe,Czech Republic,2020-05-11,8123.0,28.0,48.857,10708982.0,319083.0,7809.0,6456.0
11838,CZE,Europe,Czech Republic,2020-05-12,8176.0,53.0,51.0,10708982.0,327838.0,8755.0,6366.0
11839,CZE,Europe,Czech Republic,2020-05-13,8221.0,45.0,46.428999999999995,10708982.0,335525.0,7687.0,6314.0
11840,CZE,Europe,Czech Republic,2020-05-14,8269.0,48.0,42.143,10708982.0,342427.0,6902.0,6215.0
11841,CZE,Europe,Czech Republic,2020-05-15,8351.0,82.0,45.714,10708982.0,349217.0,6790.0,6540.0
11842,CZE,Europe,Czech Republic,2020-05-16,8406.0,55.0,47.0,10708982.0,353414.0,4197.0,6599.0
11843,CZE,Europe,Czech Republic,2020-05-17,8455.0,49.0,51.428999999999995,10708982.0,356967.0,3553.0,6528.0
11844,CZE,Europe,Czech Republic,2020-05-18,8475.0,20.0,50.286,10708982.0,364425.0,7458.0,6477.0
11845,CZE,Europe,Czech Republic,2020-05-19,8586.0,111.0,58.571000000000005,10708982.0,372761.0,8336.0,6418.0
11846,CZE,Europe,Czech Republic,2020-05-20,8647.0,61.0,60.857,10708982.0,380279.0,7518.0,6393.0
11847,CZE,Europe,Czech Republic,2020-05-21,8721.0,74.0,64.571,10708982.0,387569.0,7290.0,6449.0
11848,CZE,Europe,Czech Republic,2020-05-22,8754.0,33.0,57.571000000000005,10708982.0,395317.0,7748.0,6586.0
11849,CZE,Europe,Czech Republic,2020-05-23,8813.0,59.0,58.143,10708982.0,400376.0,5059.0,6709.0
11850,CZE,Europe,Czech Republic,2020-05-24,8890.0,77.0,62.143,10708982.0,404225.0,3849.0,6751.0
11851,CZE,Europe,Czech Republic,2020-05-25,8957.0,67.0,68.857,10708982.0,411733.0,7508.0,6758.0
11852,CZE,Europe,Czech Republic,2020-05-26,9004.0,47.0,59.714,10708982.0,418974.0,7241.0,6602.0
11853,CZE,Europe,Czech Republic,2020-05-27,9050.0,46.0,57.571000000000005,10708982.0,425820.0,6846.0,6506.0
11854,CZE,Europe,Czech Republic,2020-05-28,9086.0,36.0,52.143,10708982.0,431833.0,6013.0,6323.0
11855,CZE,Europe,Czech Republic,2020-05-29,9140.0,54.0,55.143,10708982.0,437946.0,6113.0,6090.0
11856,CZE,Europe,Czech Republic,2020-05-30,9196.0,56.0,54.714,10708982.0,441494.0,3548.0,5874.0
11857,CZE,Europe,Czech Republic,2020-05-31,9230.0,34.0,48.571000000000005,10708982.0,443635.0,2141.0,5630.0
11858,CZE,Europe,Czech Republic,2020-06-01,9273.0,43.0,45.143,10708982.0,449356.0,5721.0,5375.0
11859,CZE,Europe,Czech Republic,2020-06-02,9302.0,29.0,42.571000000000005,10708982.0,455834.0,6478.0,5266.0
11860,CZE,Europe,Czech Republic,2020-06-03,9364.0,62.0,44.857,10708982.0,461147.0,5313.0,5047.0
11861,CZE,Europe,Czech Republic,2020-06-04,9438.0,74.0,50.286,10708982.0,466158.0,5011.0,4904.0
11862,CZE,Europe,Czech Republic,2020-06-05,9494.0,56.0,50.571000000000005,10708982.0,470331.0,4173.0,4626.0
11863,CZE,Europe,Czech Republic,2020-06-06,9529.0,35.0,47.571000000000005,10708982.0,472481.0,2150.0,4427.0
11864,CZE,Europe,Czech Republic,2020-06-07,9567.0,38.0,48.143,10708982.0,474608.0,2127.0,4425.0
11865,CZE,Europe,Czech Republic,2020-06-08,9628.0,61.0,50.714,10708982.0,479292.0,4684.0,4277.0
11866,CZE,Europe,Czech Republic,2020-06-09,9697.0,69.0,56.428999999999995,10708982.0,483844.0,4552.0,4001.0
11867,CZE,Europe,Czech Republic,2020-06-10,9751.0,54.0,55.286,10708982.0,487912.0,4068.0,3824.0
11868,CZE,Europe,Czech Republic,2020-06-11,9824.0,73.0,55.143,10708982.0,491651.0,3739.0,3642.0
11869,CZE,Europe,Czech Republic,2020-06-12,9886.0,62.0,56.0,10708982.0,495377.0,3726.0,3578.0
11870,CZE,Europe,Czech Republic,2020-06-13,9938.0,52.0,58.428999999999995,10708982.0,497029.0,1652.0,3507.0
11871,CZE,Europe,Czech Republic,2020-06-14,9991.0,53.0,60.571000000000005,10708982.0,498150.0,1121.0,3363.0
11872,CZE,Europe,Czech Republic,2020-06-15,10024.0,33.0,56.571000000000005,10708982.0,501823.0,3673.0,3219.0
11873,CZE,Europe,Czech Republic,2020-06-16,10064.0,40.0,52.428999999999995,10708982.0,505846.0,4023.0,3143.0
11874,CZE,Europe,Czech Republic,2020-06-17,10111.0,47.0,51.428999999999995,10708982.0,509882.0,4036.0,3139.0
11875,CZE,Europe,Czech Republic,2020-06-18,10162.0,51.0,48.286,10708982.0,514285.0,4403.0,3233.0
11876,CZE,Europe,Czech Republic,2020-06-19,10230.0,68.0,49.143,10708982.0,517859.0,3574.0,3212.0
11877,CZE,Europe,Czech Republic,2020-06-20,10406.0,176.0,66.857,10708982.0,519558.0,1699.0,3218.0
11878,CZE,Europe,Czech Republic,2020-06-21,10448.0,42.0,65.286,10708982.0,520871.0,1313.0,3246.0
11879,CZE,Europe,Czech Republic,2020-06-22,10498.0,50.0,67.714,10708982.0,524781.0,3910.0,3280.0
11880,CZE,Europe,Czech Republic,2020-06-23,10561.0,63.0,71.0,10708982.0,529348.0,4567.0,3357.0
11881,CZE,Europe,Czech Republic,2020-06-24,10650.0,89.0,77.0,10708982.0,533635.0,4287.0,3393.0
11882,CZE,Europe,Czech Republic,2020-06-25,10777.0,127.0,87.85700000000001,10708982.0,537682.0,4047.0,3342.0
11883,CZE,Europe,Czech Republic,2020-06-26,10870.0,93.0,91.429,10708982.0,542215.0,4533.0,3479.0
11884,CZE,Europe,Czech Republic,2020-06-27,11038.0,168.0,90.286,10708982.0,544769.0,2554.0,3602.0
11885,CZE,Europe,Czech Republic,2020-06-28,11298.0,260.0,121.429,10708982.0,547192.0,2423.0,3760.0
11886,CZE,Europe,Czech Republic,2020-06-29,11603.0,305.0,157.857,10708982.0,551677.0,4485.0,3842.0
11887,CZE,Europe,Czech Republic,2020-06-30,11805.0,202.0,177.71400000000003,10708982.0,556089.0,4412.0,3820.0
11888,CZE,Europe,Czech Republic,2020-07-01,11954.0,149.0,186.28599999999997,10708982.0,560682.0,4593.0,3864.0
11889,CZE,Europe,Czech Republic,2020-07-02,12046.0,92.0,181.28599999999997,10708982.0,565347.0,4665.0,3952.0
11890,CZE,Europe,Czech Republic,2020-07-03,12178.0,132.0,186.857,10708982.0,570456.0,5109.0,4034.0
11891,CZE,Europe,Czech Republic,2020-07-04,12319.0,141.0,183.0,10708982.0,572143.0,1687.0,3911.0
11892,CZE,Europe,Czech Republic,2020-07-05,12440.0,121.0,163.143,10708982.0,573667.0,1524.0,3782.0
11893,CZE,Europe,Czech Republic,2020-07-06,12515.0,75.0,130.286,10708982.0,575381.0,1714.0,3386.0
11894,CZE,Europe,Czech Republic,2020-07-07,12566.0,51.0,108.714,10708982.0,579540.0,4159.0,3350.0
11895,CZE,Europe,Czech Republic,2020-07-08,12685.0,119.0,104.429,10708982.0,584946.0,5406.0,3466.0
11896,CZE,Europe,Czech Republic,2020-07-09,12814.0,129.0,109.714,10708982.0,589628.0,4682.0,3469.0
11897,CZE,Europe,Czech Republic,2020-07-10,12919.0,105.0,105.85700000000001,10708982.0,594961.0,5333.0,3501.0
11898,CZE,Europe,Czech Republic,2020-07-11,13062.0,143.0,106.14299999999999,10708982.0,597282.0,2321.0,3591.0
11899,CZE,Europe,Czech Republic,2020-07-12,13115.0,53.0,96.429,10708982.0,599069.0,1787.0,3629.0
11900,CZE,Europe,Czech Republic,2020-07-13,13174.0,59.0,94.14299999999999,10708982.0,603493.0,4424.0,4016.0
11901,CZE,Europe,Czech Republic,2020-07-14,13238.0,64.0,96.0,10708982.0,608295.0,4802.0,4108.0
11902,CZE,Europe,Czech Republic,2020-07-15,13341.0,103.0,93.714,10708982.0,612989.0,4694.0,4006.0
11903,CZE,Europe,Czech Republic,2020-07-16,13475.0,134.0,94.429,10708982.0,617719.0,4730.0,4013.0
11904,CZE,Europe,Czech Republic,2020-07-17,13612.0,137.0,99.0,10708982.0,622446.0,4727.0,3926.0
11905,CZE,Europe,Czech Republic,2020-07-18,13742.0,130.0,97.14299999999999,10708982.0,624780.0,2334.0,3928.0
11906,CZE,Europe,Czech Republic,2020-07-19,13855.0,113.0,105.714,10708982.0,626610.0,1830.0,3934.0
11907,CZE,Europe,Czech Republic,2020-07-20,13945.0,90.0,110.14299999999999,10708982.0,632395.0,5785.0,4129.0
11908,CZE,Europe,Czech Republic,2020-07-21,14098.0,153.0,122.85700000000001,10708982.0,638484.0,6089.0,4313.0
11909,CZE,Europe,Czech Republic,2020-07-22,14324.0,226.0,140.429,10708982.0,645093.0,6609.0,4586.0
11910,CZE,Europe,Czech Republic,2020-07-23,14570.0,246.0,156.429,10708982.0,650650.0,5557.0,4704.0
11911,CZE,Europe,Czech Republic,2020-07-24,14800.0,230.0,169.71400000000003,10708982.0,656888.0,6238.0,4920.0
11912,CZE,Europe,Czech Republic,2020-07-25,15081.0,281.0,191.28599999999997,10708982.0,660225.0,3337.0,5064.0
11913,CZE,Europe,Czech Republic,2020-07-26,15212.0,131.0,193.857,10708982.0,662006.0,1781.0,5057.0
11914,CZE,Europe,Czech Republic,2020-07-27,15324.0,112.0,197.0,10708982.0,668533.0,6527.0,5163.0
11915,CZE,Europe,Czech Republic,2020-07-28,15516.0,192.0,202.571,10708982.0,676410.0,7877.0,5418.0
11916,CZE,Europe,Czech Republic,2020-07-29,15799.0,283.0,210.71400000000003,10708982.0,683902.0,7492.0,5544.0
11917,CZE,Europe,Czech Republic,2020-07-30,16093.0,294.0,217.571,10708982.0,691512.0,7610.0,5837.0
11918,CZE,Europe,Czech Republic,2020-07-31,16342.0,249.0,220.28599999999997,10708982.0,699690.0,8178.0,6115.0
11919,CZE,Europe,Czech Republic,2020-08-01,16574.0,232.0,213.28599999999997,10708982.0,704393.0,4703.0,6310.0
11920,CZE,Europe,Czech Republic,2020-08-02,16699.0,125.0,212.429,10708982.0,707040.0,2647.0,6433.0
11921,CZE,Europe,Czech Republic,2020-08-03,16800.0,101.0,210.857,10708982.0,714759.0,7719.0,6604.0
11922,CZE,Europe,Czech Republic,2020-08-04,17008.0,208.0,213.143,10708982.0,723152.0,8393.0,6677.0
11923,CZE,Europe,Czech Republic,2020-08-05,17286.0,278.0,212.429,10708982.0,730078.0,6926.0,6597.0
11924,CZE,Europe,Czech Republic,2020-08-06,17529.0,243.0,205.143,10708982.0,737427.0,7349.0,6559.0
11925,CZE,Europe,Czech Republic,2020-08-07,17740.0,211.0,199.71400000000003,10708982.0,746613.0,9186.0,6703.0
11926,CZE,Europe,Czech Republic,2020-08-08,18060.0,320.0,212.28599999999997,10708982.0,752101.0,5488.0,6815.0
11927,CZE,Europe,Czech Republic,2020-08-09,18235.0,175.0,219.429,10708982.0,755016.0,2915.0,6854.0
11928,CZE,Europe,Czech Republic,2020-08-10,18355.0,120.0,222.143,10708982.0,761466.0,6450.0,6672.0
11929,CZE,Europe,Czech Republic,2020-08-11,18494.0,139.0,212.28599999999997,10708982.0,769920.0,8454.0,6681.0
11930,CZE,Europe,Czech Republic,2020-08-12,18783.0,289.0,213.857,10708982.0,777678.0,7758.0,6800.0
11931,CZE,Europe,Czech Republic,2020-08-13,19075.0,292.0,220.857,10708982.0,784871.0,7193.0,6778.0
11932,CZE,Europe,Czech Republic,2020-08-14,19401.0,326.0,237.28599999999997,10708982.0,792664.0,7793.0,6579.0
11933,CZE,Europe,Czech Republic,2020-08-15,19693.0,292.0,233.28599999999997,10708982.0,797606.0,4942.0,6501.0
11934,CZE,Europe,Czech Republic,2020-08-16,19891.0,198.0,236.571,10708982.0,800478.0,2872.0,6495.0
11935,CZE,Europe,Czech Republic,2020-08-17,20012.0,121.0,236.71400000000003,10708982.0,807670.0,7192.0,6601.0
11936,CZE,Europe,Czech Republic,2020-08-18,20202.0,190.0,244.0,10708982.0,815269.0,7599.0,6478.0
11937,CZE,Europe,Czech Republic,2020-08-19,20483.0,281.0,242.857,10708982.0,822815.0,7546.0,6448.0
11938,CZE,Europe,Czech Republic,2020-08-20,20798.0,315.0,246.143,10708982.0,831033.0,8218.0,6595.0
11939,CZE,Europe,Czech Republic,2020-08-21,21045.0,247.0,234.857,10708982.0,840715.0,9682.0,6864.0
11940,CZE,Europe,Czech Republic,2020-08-22,21551.0,506.0,265.42900000000003,10708982.0,845828.0,5113.0,6889.0
11941,CZE,Europe,Czech Republic,2020-08-23,21790.0,239.0,271.286,10708982.0,848225.0,2397.0,6821.0
11942,CZE,Europe,Czech Republic,2020-08-24,21923.0,133.0,273.0,10708982.0,855621.0,7396.0,6850.0
